conversation_id_str,created_at,favorite_count,full_text,id_str,in_reply_to_screen_name,lang,quote_count,reply_count,retweet_count,tweet_url,user_id_str,label,product,clean_text,no_slang,no_stopwords,stemmed_text
1.94257e+23,2025-07-08,0,@azuresugary kmu scrub nya kekencengan? atau kmu coba madu sama gula putih biasa bisa juga tuhh klo gak cocok ama emina..,1.94258e+23,azuresugary,in,0,1,0,https://x.com/undefined/status/1942577397376950503,8.23497e+22,0.0,emina , kmu scrub nya kekencengan atau kmu coba madu sama gula putih biasa bisa juga tuhh klo gak cocok ama emina,kamu scrub nya kekencengan atau kamu coba madu sama gula putih biasa bisa juga tuh kalo enggak cocok sama emina,scrub nya kekencengan coba madu gula putih tuh kalo cocok emina,scrub nya kenceng coba madu gula putih tuh kalo cocok emina
1.94258e+23,2025-07-08,0,Mau pindah ke skincare brand emina deh mau nyoba,1.94258e+23,(kosong),in,0,0,0,https://x.com/undefined/status/1942576874904793474,1.55597e+23,0.0,emina ,Mau pindah ke skincare brand emina deh mau nyoba,mau pindah ke skincare brand emina deh mau mencoba,pindah skincare brand emina deh mencoba,pindah skincare brand emina deh coba
1.94258e+23,2025-07-08,0,untuk daily bagusan liptint wardah tavi atau airy tint emina??,1.94258e+23,(kosong),in,0,0,0,https://x.com/undefined/status/1942575034897424717,1.47725e+23,0.0,emina ,untuk daily bagusan liptint wardah tavi atau airy tint emina,untuk daily bagusan liptint wardah tavi atau airy tint emina,daily bagusan liptint wardah tavi airy tint emina,daily bagus liptint wardah tavi airy tint emina
1.94256e+23,2025-07-08,0,@Jzooyul ADA ABEL DAN EMINA T___T,1.94257e+23,Jzooyul,in,0,1,0,https://x.com/undefined/status/1942574465508073753,1.81602e+23,0.0,emina , ADA ABEL DAN EMINA TT,ada abel dan emina tt,abel emina tt,abel emina tt
1.94256e+23,2025-07-08,0,@rurulistyana Packagingnya mirip kaya emina punya yahh,1.94257e+23,rurulistyana,in,0,0,0,https://x.com/undefined/status/1942573123787972829,1.3166e+22,0.0,emina , Packagingnya mirip kaya emina punya yahh,packagingnya mirip kayak emina punya ya,packagingnya kayak emina,packagingnya kayak emina
1.94244e+23,2025-07-08,0,@tanyarlfes aku suka banget 3CE tp kalo pas lagi kepepet belinya emina glossy stain,1.94257e+23,tanyarlfes,in,0,0,0,https://x.com/undefined/status/1942570406529098063,1.55752e+23,0.0,emina , aku suka banget CE tp kalo pas lagi kepepet belinya emina glossy stain,aku suka banget ce tapi kalo pas lagi kepepet belinya emina glossy stain,suka banget ce kalo pas kepepet belinya emina glossy stain,suka banget ce kalo pas pepet beli emina glossy stain
1.94256e+23,2025-07-08,0,@sukaskincarean Aku masih setia pake Emina yg orennn wkwk,1.94257e+23,sukaskincarean,in,0,0,0,https://x.com/undefined/status/1942566708725592492,496538293.0,1.0,emina , Aku masih setia pake Emina yg orennn wkwk,aku masih setia pakai emina yang orennn wkwk,setia pakai emina orennn wkwk,setia pakai emina orennn wkwk
1.94244e+23,2025-07-08,0,@tanyarlfes emina sih fix mau di buat ciuman jg aman dia,1.94257e+23,tanyarlfes,in,0,0,0,https://x.com/undefined/status/1942565840278491298,4700676860.0,1.0,emina , emina sih fix mau di buat ciuman jg aman dia,emina sih fix mau di buat ciuman juga aman dia,emina sih fix ciuman aman,emina sih fix cium aman
1.94256e+23,2025-07-08,0,@sukaskincarean Punya aku wardah dan emina :(,1.94256e+23,sukaskincarean,in,0,0,0,https://x.com/undefined/status/1942559707903975547,1.34717e+23,0.0,emina , Punya aku wardah dan emina ,punya aku wardah dan emina,wardah emina,wardah emina
1.94212e+23,2025-07-08,0,@wihajunn @yyinosaurus Emina barrier pl atau new ka?,1.94256e+23,wihajunn,in,0,1,0,https://x.com/undefined/status/1942555734740459810,1.87425e+23,0.0,emina ,  Emina barrier pl atau new ka,emina barrier pl atau new kak,emina barrier pl new kak,emina barrier pl new kak
1.94255e+23,2025-07-08,0,@womanfeeds_id Lagi coba micellar gel dari emina glorad series,1.94256e+23,womanfeeds_id,in,0,0,0,https://x.com/undefined/status/1942555239791616213,2600843094.0,0.0,emina , Lagi coba micellar gel dari emina glorad series,lagi coba micellar gel dari emina glorad series,coba micellar gel emina glorad series,coba micellar gel emina glorad series
1.94253e+23,2025-07-08,0,@foamyann setting spraynya aku pake bnb bub! powdernya aku pake emina doaaang yg biasa soalnya aku alergik :&lt;,1.94255e+23,foamyann,in,0,0,0,https://x.com/undefined/status/1942554145363485108,1.67257e+23,1.0,emina , setting spraynya aku pake bnb bub powdernya aku pake emina doaaang yg biasa soalnya aku alergik lt,setting spraynya aku pakai bnb bub powdernya aku pakai emina doaaang yang biasa soalnya aku alergik lantai,setting spraynya pakai bnb bub powdernya pakai emina doaaang alergik lantai,setting spraynya pakai bnb bub powdernya pakai emina doaaang alergik lantai
1.94254e+23,2025-07-08,0,@iwntrovert emang emina lipmasknya mantul,1.94255e+23,iwntrovert,in,0,1,0,https://x.com/undefined/status/1942553458365648931,1.20143e+23,1.0,emina , emang emina lipmasknya mantul,memang emina lipmasknya mantul,emina lipmasknya mantul,emina lipmasknya mantul
1.94255e+23,2025-07-08,0,entah knp akhir2 ini pgn explore2 sheetmask. biasanya pake emina cocok sih tpi siapa tau ada yg lbh bagus wkwk,1.94255e+23,(kosong),in,0,0,0,https://x.com/undefined/status/1942547012865741248,1.83489e+23,1.0,emina ,entah knp akhir ini pgn explore sheetmask biasanya pake emina cocok sih tpi siapa tau ada yg lbh bagus wkwk,entah kenapa akhir ini ingin explore sheetmask biasanya pakai emina cocok sih tapi siapa tau ada yang lebih bagus wkwk,explore sheetmask pakai emina cocok sih tau bagus wkwk,explore sheetmask pakai emina cocok sih tau bagus wkwk
1.94254e+23,2025-07-08,0,@BapiPellam33842 Evar mowa vallu? Ante enti bro.. Bapi gadu vani pellam emina DM chesara mawa,1.94255e+23,BapiPellam33842,in,0,1,0,https://x.com/undefined/status/1942546005880394178,1.31443e+23,0.0,emina , Evar mowa vallu Ante enti bro Bapi gadu vani pellam emina DM chesara mawa,evar mowa vallu ante enti bro bapi gadu vani pellam emina dm chesara mawa,evar mowa vallu ante enti bro bapi gadu vani pellam emina dm chesara mawa,evar mowa vallu ante enti bro bap gadu vani pellam emina dm chesara mawa
1.94244e+23,2025-07-08,2,@tanyarlfes EMINA GLOSSY STAIN SHADE 07!!!!!! SEKALI SEUMUR HIDUP HARUS BELI GUUYSS SEBAGUS ITUUUU SUMPAHHH GA BIKIN BIBIR KERING,1.94254e+23,tanyarlfes,in,0,0,0,https://x.com/undefined/status/1942542773519061476,1.48529e+23,1.0,emina , EMINA GLOSSY STAIN SHADE  SEKALI SEUMUR HIDUP HARUS BELI GUUYSS SEBAGUS ITUUUU SUMPAHHH GA BIKIN BIBIR KERING,emina glossy stain shade sekali seumur hidup harus beli guuyss sebagus itu sumpahhh enggak bikin bibir kering,emina glossy stain shade seumur hidup beli guuyss sebagus sumpahhh bikin bibir kering,emina glossy stain shade umur hidup beli guuyss bagus sumpahhh bikin bibir kering
1.94254e+23,2025-07-08,0,[INTERMEZZO] Jujur ini buku paling berisik dan absurd pernah kubaca gegara kok ada aja ocehannya si Emina ya sampai aku tiap bacanya hela napas dan pusing sendiri Maaf Emina. Kita kayaknya gak akan cocok untuk ngobrol,1.94254e+23,liliraven06,in,0,1,0,https://x.com/undefined/status/1942541859232047158,9.0095e+21,0.0,emina ,INTERMEZZO Jujur ini buku paling berisik dan absurd pernah kubaca gegara kok ada aja ocehannya si Emina ya sampai aku tiap bacanya hela napas dan pusing sendiri Maaf Emina Kita kayaknya gak akan cocok untuk ngobrol,intermezzo jujur ini buku paling berisik dan absurd pernah kubaca gegara kok ada saja ocehannya si emina ya sampai aku tiap bacanya hela napas dan pusing sendiri maaf emina kita kayaknya enggak akan cocok untuk mengobrol,intermezzo jujur buku berisik absurd kubaca gegara ocehannya si emina bacanya hela napas pusing maaf emina kayaknya cocok mengobrol,intermezzo jujur buku berisik absurd baca gegara oceh si emina baca hela napas pusing maaf emina kayak cocok obrol
1.94244e+23,2025-07-08,0,@tanyarlfes biasanya aku pake emina tapi sekarang liptint tempur aku pixy bagus nampol kalo di bibir aku,1.94253e+23,tanyarlfes,in,0,1,0,https://x.com/undefined/status/1942526802704122100,1.52469e+23,0.0,emina , biasanya aku pake emina tapi sekarang liptint tempur aku pixy bagus nampol kalo di bibir aku,biasanya aku pakai emina tapi sekarang liptint tempur aku pixy bagus nampol kalo di bibir aku,pakai emina liptint tempur pixy bagus nampol kalo bibir,pakai emina liptint tempur pixy bagus nampol kalo bibir
1.94243e+23,2025-07-08,0,@womanfeeds_id Aku kan kaum mendang mending jadi udh cobain azarine hanasui emina and else paling cocok pake wardah acne sampai skrg gak ganti ganti lagi karna paling cocok,1.94253e+23,womanfeeds_id,in,0,0,0,https://x.com/undefined/status/1942526264021246293,1.27488e+23,0.0,emina , Aku kan kaum mendang mending jadi udh cobain azarine hanasui emina and else paling cocok pake wardah acne sampai skrg gak ganti ganti lagi karna paling cocok,aku kan kaum mendang mending jadi sudah coba azarine hanasui emina and else paling cocok pakai wardah acne sampai sekarang enggak ganti ganti lagi karena paling cocok,kaum mendang mending coba azarine hanasui emina else cocok pakai wardah acne ganti ganti cocok,kaum dang mending coba azarine hanasui emina else cocok pakai wardah acne ganti ganti cocok
1.94252e+23,2025-07-08,0,tone up emina kalo di pake ada dingin dingin nya gt,1.94252e+23,(kosong),in,0,1,0,https://x.com/undefined/status/1942523458505826318,1.83278e+23,0.0,emina ,tone up emina kalo di pake ada dingin dingin nya gt,tone up emina kalo di pakai ada dingin dingin nya begitu,tone emina kalo pakai dingin dingin nya,tone emina kalo pakai dingin dingin nya
1.94227e+23,2025-07-08,0,@landixli pake sunscreen emina layaknya anak esempe biar menjiwai wkwkwk,1.94252e+23,landixli,in,0,1,0,https://x.com/undefined/status/1942522985711296528,8.29522e+22,0.0,emina , pake sunscreen emina layaknya anak esempe biar menjiwai wkwkwk,pakai sunscreen emina layaknya anak esempe biar menjiwai wkwkwk,pakai sunscreen emina layaknya anak esempe biar menjiwai wkwkwk,pakai sunscreen emina layak anak esempe biar jiwa wkwkwk
1.94244e+23,2025-07-08,0,@tanyarlfes EMINA YANG ADA GANTUNGANNYA ITU,1.94252e+23,tanyarlfes,in,0,0,0,https://x.com/undefined/status/1942522487113384153,1.91499e+23,0.0,emina , EMINA YANG ADA GANTUNGANNYA ITU,emina yang ada gantungannya itu,emina gantungannya,emina gantung
1.94243e+23,2025-07-08,0,@minteavalley emina yg 50 ml,1.94251e+23,minteavalley,in,0,0,0,https://x.com/undefined/status/1942506171522506998,1.6099e+22,0.0,emina , emina yg  ml,emina yang ml,emina ml,emina ml
1.94248e+23,2025-07-08,0,@DharaniBRS @KTRBRS @TelanganaCMO oka mla adigithe cm enduku ravalo? aa mla emina lop aa ante adi kadu,1.94249e+23,DharaniBRS,in,0,0,0,https://x.com/undefined/status/1942488616912973971,1.74855e+23,0.0,emina ,   oka mla adigithe cm enduku ravalo aa mla emina lop aa ante adi kadu,oka mla adigithe cuma enduku ravalo aa mla emina lop aa ante adi kadu,oka mla adigithe enduku ravalo aa mla emina lop aa ante adi kadu,oka mla adigithe enduku ravalo aa mla emina lop aa ante adi kadu
1.94248e+23,2025-07-08,1,@lvhanyjn Kalau masih sekolah menurut aku loose powder yang ada efek brighteningnya kaya loose powder emina yang kemasan botol loose powder pond's. Karena terlihat natural dan kalau mau touch up pun gak terlalu kelihatan pakai bedak,1.94248e+23,lvhanyjn,in,0,0,0,https://x.com/undefined/status/1942476115634684288,1.9189e+22,1.0,emina , Kalau masih sekolah menurut aku loose powder yang ada efek brighteningnya kaya loose powder emina yang kemasan botol loose powder ponds Karena terlihat natural dan kalau mau touch up pun gak terlalu kelihatan pakai bedak,kalau masih sekolah menurut aku loose powder yang ada efek brighteningnya kayak loose powder emina yang kemasan botol loose powder ponds karena terlihat natural dan kalau mau touch up pun enggak terlalu kelihatan pakai bedak,sekolah loose powder efek brighteningnya kayak loose powder emina kemasan botol loose powder ponds natural touch pakai bedak,sekolah loose powder efek brighteningnya kayak loose powder emina kemas botol loose powder ponds natural touch pakai bedak
1.94247e+23,2025-07-08,1,@yaaauraa iyh by soalny moist emina yg pink itu kan vit c sm niacin,1.94247e+23,yaaauraa,in,0,0,0,https://x.com/undefined/status/1942474037319356848,1.91072e+23,1.0,emina , iyh by soalny moist emina yg pink itu kan vit c sm niacin,iya by soalny moist emina yang pink itu kan vit sih sama niacin,iya soalny moist emina pink vit sih niacin,iya soalny moist emina pink vit sih niacin
1.9418e+22,2025-07-07,0,@ohmy_beautybank + gampang ditemuin +shade di katalog sm aslinya lumayan mirip +packaging gprnh bermasalah -lumayan berat di bibir -agak pricey Emina +murah +shadenya cakep mirip sm fto di katalog +ringan +ada efek lip plumper gitu + pckaging bgs -kalo co,1.9423e+22,kkalopsia_,in,0,0,0,https://x.com/undefined/status/1942298145410670621,1.80876e+23,1.0,emina ,  gampang ditemuin shade di katalog sm aslinya lumayan mirip packaging gprnh bermasalah lumayan berat di bibir agak pricey Emina murah shadenya cakep mirip sm fto di katalog ringan ada efek lip plumper gitu  pckaging bgs kalo co,gampang ditemuin shade di katalog sama aslinya lumayan mirip packaging gprnh bermasalah lumayan berat di bibir agak pricey emina murah shadenya cakep mirip sama foto di katalog ringan ada efek lip plumper begitu pckaging bagus kalo cowok,gampang ditemuin shade katalog aslinya lumayan packaging gprnh bermasalah lumayan berat bibir pricey emina murah shadenya cakep foto katalog ringan efek lip plumper pckaging bagus kalo cowok,gampang ditemuin shade katalog asli lumayan packaging gprnh masalah lumayan berat bibir pricey emina murah shadenya cakep foto katalog ringan efek lip plumper pckaging bagus kalo cowok
1.94224e+23,2025-07-07,5,@Hari_Twetz @TeamDragoNN @tarak9999 Me maga family antha emina towers ah entra puka matladithe height trolls estaruu acting lo craze lo dengaleka ee dlm okati eskoni vastaru sulla gallu,1.94226e+23,Hari_Twetz,in,0,0,0,https://x.com/undefined/status/1942259429258432970,8.55091e+22,0.0,emina ,   Me maga family antha emina towers ah entra puka matladithe height trolls estaruu acting lo craze lo dengaleka ee dlm okati eskoni vastaru sulla gallu,me maga family antha emina towers ah entra puka matladithe height trolls estaruu acting anda craze anda dengaleka ee dalam okati eskoni vastaru sulla gallu,maga family antha emina towers ah entra puka matladithe height trolls estaruu acting craze dengaleka ee okati eskoni vastaru sulla gallu,maga family antha emina towers ah entra puka matladithe height trolls estaruu acting craze dengaleka ee okati eskoni vastaru sulla gallu
1.94224e+23,2025-07-07,217,@Shobu_ @BaahubaliMovie 10 Year of bahubali ke emina editing contest pettochu gaa shobu garu participate chestham,1.94225e+23,Shobu_,in,1,1,27,https://x.com/undefined/status/1942247644824469703,1.28957e+23,0.0,emina ,   Year of bahubali ke emina editing contest pettochu gaa shobu garu participate chestham,year of bahubali ke emina editing contest pettochu enggak shobu garu participate chestham,year bahubali emina editing contest pettochu shobu garu participate chestham,year bahubali emina editing contest pettochu shobu garu participate chestham
1.94224e+23,2025-07-07,0,CARANYA GAMPANG BANGET 1. Scan QR lalu Isi from yang tersedia disana 3. Klaim kode promo gojek YUKLIBUR 2. Foto foto sampai puas! Lalu upload di story Instagram yaa 3. Tag akun @.gojek.yogyakarta dan @.Eminacosmeticsjogja Lalu tadaa! Kamu bakal dapetin sunscreen dari emina,1.94224e+23,khayllf,in,1,1,0,https://x.com/undefined/status/1942242576834429089,1.75615e+23,0.0,emina ,CARANYA GAMPANG BANGET  Scan QR lalu Isi from yang tersedia disana  Klaim kode promo gojek YUKLIBUR  Foto foto sampai puas Lalu upload di story Instagram yaa  Tag akun gojekyogyakarta dan Eminacosmeticsjogja Lalu tadaa Kamu bakal dapetin sunscreen dari emina,caranya gampang banget scan qr lalu isi from yang tersedia disana klaim kode promo gojek yuklibur foto foto sampai puas lalu upload di story instagram ya tag akun gojekyogyakarta dan eminacosmeticsjogja lalu tadaa kamu bakal mendapati sunscreen dari emina,gampang banget scan qr isi tersedia disana klaim kode promo gojek yuklibur foto foto puas upload story instagram tag akun gojekyogyakarta eminacosmeticsjogja tadaa mendapati sunscreen emina,gampang banget scan qr isi sedia sana klaim kode promo gojek yuklibur foto foto puas upload story instagram tag akun gojekyogyakarta eminacosmeticsjogja tadaa dapat sunscreen emina
1.94222e+23,2025-07-07,0,@biewithyonk Pake lip mask sebelum bobo Kalo punya budget lebih bisa coba laneige kalo sdg tight budget bs coba emina,1.94223e+23,biewithyonk,in,0,0,0,https://x.com/undefined/status/1942229984745029749,1.56125e+23,0.0,emina , Pake lip mask sebelum bobo Kalo punya budget lebih bisa coba laneige kalo sdg tight budget bs coba emina,pakai lip mask sebelum tidur kalo punya budget lebih bisa coba laneige kalo sedang tight budget bisa coba emina,pakai lip mask tidur kalo budget coba laneige kalo tight budget coba emina,pakai lip mask tidur kalo budget coba laneige kalo tight budget coba emina
1.94222e+23,2025-07-07,0,@biewithyonk Aku pakai elformula lip treatment tiap malem trs skrg ganti liptint pake lip serum aja aku pakai emina lip serum,1.94223e+23,biewithyonk,in,0,0,0,https://x.com/undefined/status/1942225212730425833,1.12009e+23,0.0,emina , Aku pakai elformula lip treatment tiap malem trs skrg ganti liptint pake lip serum aja aku pakai emina lip serum,aku pakai elformula lip treatment tiap malam terus sekarang ganti liptint pakai lip serum saja aku pakai emina lip serum,pakai elformula lip treatment malam ganti liptint pakai lip serum pakai emina lip serum,pakai elformula lip treatment malam ganti liptint pakai lip serum pakai emina lip serum
1.94221e+23,2025-07-07,3,@levi_rzzzz @YSRCParty analysis chesi kanisam expose kuda cheyyaru vallaki time undadu may per tweet inta ani emina pay cheyyalemo admin gariki,1.94221e+23,levi_rzzzz,in,0,0,0,https://x.com/undefined/status/1942214408757039525,1.85661e+23,0.0,emina ,  analysis chesi kanisam expose kuda cheyyaru vallaki time undadu may per tweet inta ani emina pay cheyyalemo admin gariki,analysis chesi kanisam expose kuda cheyyaru vallaki time undadu mau per tweet inta ani emina pay cheyyalemo admin gariki,analysis chesi kanisam expose kuda cheyyaru vallaki time undadu tweet inta ani emina pay cheyyalemo admin gariki,analysis chesi kanisam expose kuda cheyyaru vallaki time undadu tweet inta ani emina pay cheyyalemo admin gariki
1.94221e+23,2025-07-07,0,knp micellar water nya emina wangi roti tawar,1.94221e+23,(kosong),in,0,0,0,https://x.com/undefined/status/1942213427382095966,1.15878e+23,0.0,emina ,knp micellar water nya emina wangi roti tawar,kenapa micellar water nya emina wangi roti tawar,micellar water nya emina wangi roti tawar,micellar water nya emina wangi roti tawar
1.94219e+23,2025-07-07,0,Okasari errihook aythe emina tweet cheyochu,1.94219e+23,(kosong),in,0,0,0,https://x.com/undefined/status/1942193861524378091,9.57904e+22,0.0,emina ,Okasari errihook aythe emina tweet cheyochu,okasari errihook aythe emina tweet cheyochu,okasari errihook aythe emina tweet cheyochu,okasari errihook aythe emina tweet cheyochu
1.94208e+23,2025-07-07,0,@womanfeeds_id sunscreen wardah fw cosrx tone up emina fw wardah. mau beli moist tp bingung beli apa,1.94219e+23,womanfeeds_id,in,0,0,0,https://x.com/undefined/status/1942189444809007364,1.43873e+23,0.0,emina , sunscreen wardah fw cosrx tone up emina fw wardah mau beli moist tp bingung beli apa,sunscreen wardah fw cosrx tone up emina fw wardah mau beli moist tapi bingung beli apa,sunscreen wardah fw cosrx tone emina fw wardah beli moist bingung beli,sunscreen wardah fw cosrx tone emina fw wardah beli moist bingung beli
1.94218e+23,2025-07-07,2,@HilderKoriang Kome ekapilan etuan ngin be careful with him ebakai emina aibu aisiol angor erepirep.,1.94219e+23,HilderKoriang,in,0,1,0,https://x.com/undefined/status/1942185825376063698,1.91059e+23,0.0,emina , Kome ekapilan etuan ngin be careful with him ebakai emina aibu aisiol angor erepirep,kome ekapilan etuan ngin be careful with him ebakai emina aibu aisiol angor erepirep,kome ekapilan etuan ngin careful ebakai emina aibu aisiol angor erepirep,kome ekapilan etuan ngin careful ebakai emina aibu aisiol angor erepirep
1.94203e+23,2025-07-07,0,@womanfeeds_id emina ok juga,1.94218e+23,womanfeeds_id,in,0,0,0,https://x.com/undefined/status/1942184337845407846,1.80997e+23,1.0,emina , emina ok juga,emina ok juga,emina,emina
1.94218e+23,2025-07-07,0,Lip tint emina yg magic potion kenapa udah gak ada ini aku bingung nyari lip tint yg awet kek begitu dimana,1.94218e+23,(kosong),in,0,0,0,https://x.com/undefined/status/1942181163872964840,1.12199e+23,1.0,emina ,Lip tint emina yg magic potion kenapa udah gak ada ini aku bingung nyari lip tint yg awet kek begitu dimana,lip tint emina yang magic potion kenapa sudah enggak ada ini aku bingung mencari lip tint yang awet kayak begitu dimana,lip tint emina magic potion bingung mencari lip tint awet kayak,lip tint emina magic potion bingung cari lip tint awet kayak
1.94218e+23,2025-07-07,0,Aku suka bgt sama teksturnya emina bouncy tint. Tapi agak bingung sama aplikatornya hmm,1.94218e+23,(kosong),in,0,0,0,https://x.com/undefined/status/1942178268721094852,373925135.0,1.0,emina ,Aku suka bgt sama teksturnya emina bouncy tint Tapi agak bingung sama aplikatornya hmm,aku suka banget sama teksturnya emina bouncy tint tapi agak bingung sama aplikatornya hmm,suka banget teksturnya emina bouncy tint bingung aplikatornya hmm,suka banget tekstur emina bouncy tint bingung aplikatornya hmm
1.94335e+23,2025-07-11,0,@astrophileppang btw azarine bagus za gak bikin berminyak yg oren itu kalo mau mahalan dikit sih anessa,1.94364e+23,gcastlex,in,0,2,0,https://x.com/undefined/status/1943643281348325652,1.13724e+23,1.0,azarine, btw azarine bagus za gak bikin berminyak yg oren itu kalo mau mahalan dikit sih anessa,by the way azarine bagus saja enggak bikin berminyak yang oren itu kalo mau mahalan dikit sih anessa,way azarine bagus bikin berminyak oren kalo mahalan dikit sih anessa,way azarine bagus bikin minyak oren kalo mahal dikit sih anessa
1.94362e+23,2025-07-11,0,@cagvity azarine yg oilfree menurutku msh agak mahal 60ml 30rb an tp bener2 nahan minyak di muka oily acne prone,1.94364e+23,cagvity,in,0,0,0,https://x.com/undefined/status/1943640873159549108,1.45123e+23,1.0,azarine, azarine yg oilfree menurutku msh agak mahal ml rb an tp bener nahan minyak di muka oily acne prone,azarine yang oilfree menurutku masih agak mahal ml ribu an tapi benar menahan minyak di muka oily acne prone,azarine oilfree menurutku mahal ml ribu menahan minyak muka oily acne prone,azarine oilfree turut mahal ml ribu tahan minyak muka oily acne prone
1.94364e+23,2025-07-11,0,apa aku balik ke azarine dulu yaa.. lebih mudah cari cepetnya :/,1.94364e+23,(kosong),in,0,0,0,https://x.com/undefined/status/1943640000966664662,1.90238e+23,0.0,azarine,apa aku balik ke azarine dulu yaa lebih mudah cari cepetnya ,apa aku balik ke azarine dulu ya lebih mudah cari cepetnya,azarine mudah cari cepetnya,azarine mudah cari cepetnya
1.94362e+23,2025-07-11,0,@octnverse @cagvity aku oilyskin sensitive acne kak beberapa kali skip skincare soalnya kok bikin breakout sampe akhirnya nemu sumber skincare yang mana jadi sekarang gabisa skip hadalabo gongnya Alhamdulillah hadalabo+azarine,1.94364e+23,octnverse,in,0,1,0,https://x.com/undefined/status/1943638822127854021,1.80404e+23,1.0,azarine,  aku oilyskin sensitive acne kak beberapa kali skip skincare soalnya kok bikin breakout sampe akhirnya nemu sumber skincare yang mana jadi sekarang gabisa skip hadalabo gongnya Alhamdulillah hadalaboazarine,aku oilyskin sensitive acne kak beberapa kali skip skincare soalnya kok bikin breakout sampai akhirnya nemu sumber skincare yang mana jadi sekarang enggak bisa skip hadalabo gongnya alhamdulillah hadalaboazarine,oilyskin sensitive acne kak kali skip skincare bikin breakout nemu sumber skincare skip hadalabo gongnya alhamdulillah hadalaboazarine,oilyskin sensitive acne kak kali skip skincare bikin breakout nemu sumber skincare skip hadalabo gong alhamdulillah hadalaboazarine
1.94353e+23,2025-07-11,0,@piscessgurll kakk mau take ss azarine. itu 50 ml kan yaa?,1.94364e+23,piscessgurll,in,0,1,0,https://x.com/undefined/status/1943638274020405691,9.20775e+22,0.0,azarine, kakk mau take ss azarine itu  ml kan yaa,kak mau take ss azarine itu ml kan ya,kak take ss azarine ml,kak take ss azarine ml
1.94357e+23,2025-07-11,0,@_young_lv azarine sama amaterasun ini chemical ss ya kak?,1.94364e+23,_young_lv,in,0,0,0,https://x.com/undefined/status/1943636007766884489,1.85152e+23,0.0,azarine, azarine sama amaterasun ini chemical ss ya kak,azarine sama amaterasun ini chemical ss ya kak,azarine amaterasun chemical ss kak,azarine amaterasun chemical ss kak
1.94314e+23,2025-07-11,0,@cicaffeine penasaran bgt sama micellar waternya azarine ini seliweran terus pasti bakal calming bgtt buat kulit sensitifku,1.94364e+23,cicaffeine,in,0,0,0,https://x.com/undefined/status/1943635650059579413,1.41604e+23,1.0,azarine, penasaran bgt sama micellar waternya azarine ini seliweran terus pasti bakal calming bgtt buat kulit sensitifku,penasaran banget sama micellar waternya azarine ini seliweran terus pasti bakal calming banget buat kulit sensitifku,penasaran banget micellar waternya azarine seliweran calming banget kulit sensitifku,penasaran banget micellar waternya azarine seliwer calming banget kulit sensitif
1.94329e+23,2025-07-11,0,@eathenlife @25Odump @imaginawry Bisa buat oily kak cumaa set pake bedak tabur yaa. Meskipun teksturnya lebih ringan drdp woolworths tapi ttp aja beda sama SS azarine wkwkw,1.94364e+23,eathenlife,in,0,0,0,https://x.com/undefined/status/1943635336309166457,9.82788e+22,0.0,azarine,   Bisa buat oily kak cumaa set pake bedak tabur yaa Meskipun teksturnya lebih ringan drdp woolworths tapi ttp aja beda sama SS azarine wkwkw,bisa buat oily kak cumaa set pakai bedak tabur ya meskipun teksturnya lebih ringan drdp woolworths tapi tetap saja beda sama ss azarine wkwkw,oily kak cumaa set pakai bedak tabur teksturnya ringan drdp woolworths beda ss azarine wkwkw,oily kak cumaa set pakai bedak tabur tekstur ringan drdp woolworths beda ss azarine wkwkw
1.94322e+23,2025-07-11,0,@ArintaSetia Ini baru ya kak mw dri azarine?,1.94363e+23,ArintaSetia,in,0,0,0,https://x.com/undefined/status/1943633858001514907,1.04384e+23,0.0,azarine, Ini baru ya kak mw dri azarine,ini baru ya kak mau dari azarine,kak azarine,kak azarine
1.94329e+23,2025-07-11,0,@imaginawry Tetep pake azarine tp pengen nyoba amaterasun habis denger review temen katanya enak dipake ga berat ga bikin whitecast juga,1.94363e+23,imaginawry,in,0,0,0,https://x.com/undefined/status/1943632639308501310,1.57575e+23,1.0,azarine, Tetep pake azarine tp pengen nyoba amaterasun habis denger review temen katanya enak dipake ga berat ga bikin whitecast juga,tetap pakai azarine tapi ingin mencoba amaterasun habis dengar review teman katanya enak dipakai enggak berat enggak bikin whitecast juga,pakai azarine mencoba amaterasun habis dengar review teman enak dipakai berat bikin whitecast,pakai azarine coba amaterasun habis dengar review teman enak pakai berat bikin whitecast
1.94314e+23,2025-07-11,0,@nisrinamf @AzarineCosmetic penasaran bgt sama micellar waternya azarine ini seliweran terus pasti bakal calming bgtt buat kulit sensitifku,1.94363e+23,nisrinamf,in,0,0,0,https://x.com/undefined/status/1943630219291562421,1.41604e+23,1.0,azarine,  penasaran bgt sama micellar waternya azarine ini seliweran terus pasti bakal calming bgtt buat kulit sensitifku,penasaran banget sama micellar waternya azarine ini seliweran terus pasti bakal calming banget buat kulit sensitifku,penasaran banget micellar waternya azarine seliweran calming banget kulit sensitifku,penasaran banget micellar waternya azarine seliwer calming banget kulit sensitif
