conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,label
1.8131915169676083e+18,Tue Jul 16 15:59:01 +0000 2024,0,@ohmy_beautybank glad to glow ini mas yg pink adik nya skintific emg g2g tuh ,1.8132419396780977e+18,,ohmy_beautybank,in,,0,0,0,https://x.com/undefined/status/1813241939678097702,1.322956699746005e+18,,0.0
1.812025085542138e+18,Sun Jul 14 01:58:28 +0000 2024,0,@womanfeeds_id aku alhamdulillah make serumnya somethinc yg buat skin barrier yang warna putih aku agak lupa itu mendingan banget.. dan sekarang udah lepas serum cuma make moisturizer glad to glow doang sama double cleansing dan jngn lupa pake ss tiap pagi,1.812305631778648e+18,,womanfeeds_id,in,,0,1,0,https://x.com/undefined/status/1812305631778648087,8.751847809202258e+17,,0.0
1.8114236398643118e+18,Fri Jul 12 00:01:30 +0000 2024,1,@apsikpksmua aaa kalo berminyaak temen akuu pake facetology untuk sunscreen terus fw nya bebas ci tpi tman aku pake eminaa terus moist nya pake glad to glow ajah yg murah :3 Yang wajiib tu aja si kakk klow mw serum yg ngaruh di akuu tu avoskin yang ungu tapi agak pricey yahh,1.8115514230685368e+18,,apsikpksmua,in,,0,1,0,https://x.com/undefined/status/1811551423068536944,8.80766959121449e+17,,1.0
1.8094579159732472e+18,Sat Jul 06 08:20:54 +0000 2024,0,@ilsanadeul Betul. Kulitnya jd ga kering tp juga ga berminyak bgt. Kek u abis pake cumuk aja gitu rasanya kalo pelembab nya cocok Coba hada labo yg strip pink the originote eiem glad to glow yg mehong dikit skintific.,1.809502773492269e+18,,ilsanadeul,in,,0,1,0,https://x.com/undefined/status/1809502773492269079,1.0145552517377475e+18,,1.0
1.808509270289441e+18,Wed Jul 03 14:46:08 +0000 2024,0,@_lutfirmdn coba liak madam gie glad to glow npure originote implora dalam 2-3 bulan terakhir launching cushion e kek barengan,1.8085125574410158e+18,,matmalamm_,in,,0,1,0,https://x.com/undefined/status/1808512557441015861,250952576.0,,0.0
1.8001635103973376e+18,Mon Jun 10 16:51:12 +0000 2024,0,@undipmfs ada moist glad to glow jg warna ungu,1.8002091079889797e+18,,extraordinareey,in,,0,0,0,https://x.com/undefined/status/1800209107988979770,1.3687796341631508e+18,,0.0
1.7988123148814584e+18,Fri Jun 07 05:10:30 +0000 2024,0,@IbuPeri__ mungkin yang promote glad to glow tu pun tipuuu kn,1.7989456101142162e+18,,IbuPeri__,in,,0,0,0,https://x.com/undefined/status/1798945610114216158,912044058.0,,0.0
1.7972500063633206e+18,Sun Jun 02 13:48:30 +0000 2024,0,@akuboluhuhehuhe Poise aku tuh baru nemu bodyspray disini belum nemu bodywashnya... Glad to glow bisa jadi kaya foundi gitu ya?,1.7972640290415089e+18,,akuboluhuhehuhe,in,,0,1,0,https://x.com/undefined/status/1797264029041508777,1.3544278318417388e+18,,0.0
1.7972596525452905e+18,Sun Jun 02 13:31:07 +0000 2024,0,disini ada yg pake masker glad to glow yg ijo itu ngga ya? masker yg itu emng panas kah kalo dipake?,1.7972596525452905e+18,,,in,,0,4,0,https://x.com/undefined/status/1797259652545290616,1.6859057795415532e+18,,0.0
1.7946835402292022e+18,Sun May 26 10:54:34 +0000 2024,0,g2g g2g aku bacanya got to go anjrit mana kepikiran glad 2 glow maaf katrok,1.7946835402292022e+18,,,in,,0,0,0,https://x.com/undefined/status/1794683540229202258,1.663513630774825e+18,,0.0
1.7946565362893133e+18,Sun May 26 09:56:31 +0000 2024,0,@ohmybeautybank Glad to glow sih maaf aku ga cocok merk E,1.7946689326344033e+18,,ohmybeautybank,in,,0,0,0,https://x.com/undefined/status/1794668932634403224,7.039581620476723e+17,,-1.0
1.7841813379284667e+18,Sat Apr 27 11:52:08 +0000 2024,0,@ohmybeautybank Glad to glow nderr wkwk Alhamdulillah kulitku cocok sama brand murce,1.7841887785272852e+18,,ohmybeautybank,in,,0,0,0,https://x.com/undefined/status/1784188778527285263,1.3674879000116838e+18,,1.0
1.7833466656317647e+18,Thu Apr 25 04:11:58 +0000 2024,0,@sbyfess kalo mau yg budget terbatas bisa coba the originote glad to glow azarine kalo mau yg agak pricey bisa coba skingame skintific cosrx anua somethinc,1.7833481987463334e+18,,sbyfess,in,,0,1,0,https://x.com/undefined/status/1783348198746333390,8.825201067895931e+17,,1.0
1.783323657559028e+18,Thu Apr 25 02:34:27 +0000 2024,0,moist glad to glow ENAK BANGET semoga cocok pls,1.783323657559028e+18,,,in,,0,0,0,https://x.com/undefined/status/1783323657559027932,1.7175586819305472e+18,,1.0
1.7827337551506598e+18,Wed Apr 24 04:48:33 +0000 2024,0,@ohmybeautybank glad to glow tapi isinya secentong ,1.7829950178351926e+18,,ohmybeautybank,in,,0,0,0,https://x.com/undefined/status/1782995017835192646,1.3035789481781248e+18,,1.0
1.7825789154936796e+18,Tue Apr 23 02:36:19 +0000 2024,0,@hvirlanda Lagi pake avoskin tp ga cocokkki hueeee glad to glow jg enggaaa hahahaha,1.7825993550165937e+18,,hvirlanda,in,,0,0,0,https://x.com/undefined/status/1782599355016593665,335822381.0,,-1.0
1.7820840466859791e+18,Sun Apr 21 17:25:33 +0000 2024,0,@ohmybeautybank Bagusan mana sama glad to glow yang cica?,1.7820983620845737e+18,,ohmybeautybank,in,,0,1,0,https://x.com/undefined/status/1782098362084573626,1.2639387280424837e+18,,0.0
1.78083827818444e+18,Thu Apr 18 09:27:41 +0000 2024,0,@senndi Aku pake glad to glow ndin di aku ga kusam,1.7808909382877514e+18,,senndi,in,,0,1,0,https://x.com/undefined/status/1780890938287751428,1.5558905279369953e+18,,1.0
1.7808859168964242e+18,Thu Apr 18 09:07:44 +0000 2024,0, mendingan beli mois yg the originot3 apa glad to glow? aku udh pke the originot3 hasilnya cocok di aku tapi aku pengen nyoba produk lain tapi bnyak reviewsnya pda ga cocok btw tipikul aku berminyak sm berjerawat yaw saran plis!!,1.7808859168964242e+18,,,in,,0,3,0,https://x.com/undefined/status/1780885916896424211,1.3316505595189903e+18,,0.0
1.780528186310423e+18,Wed Apr 17 10:40:22 +0000 2024,0,@piyowcano glad to glow si lebih oke kalo di aku orginote cocok yang masker itemnya doang,1.7805468393324216e+18,,piyowcano,in,,0,1,0,https://x.com/undefined/status/1780546839332421658,1.4347773073280942e+18,,1.0
1.7797714969170785e+18,Mon Apr 15 07:25:19 +0000 2024,0,@ohmybeautybank the originote eiem glad to glow emina natural pal simple udah pernah nyoba belom nder?,1.7797729789533391e+18,,ohmybeautybank,in,,0,0,0,https://x.com/undefined/status/1779772978953339017,1.1681485015254344e+18,,0.0
1.7786588616098657e+18,Fri Apr 12 18:43:16 +0000 2024,0,@ohmybeautybank Derma angel sama glad to glow juga bagus,1.7788564275343974e+18,,ohmybeautybank,in,,0,0,0,https://x.com/undefined/status/1778856427534397515,8.857852083598008e+17,,1.0
1.7780346301822285e+18,Thu Apr 11 13:12:21 +0000 2024,0,@tanyarlfes aku lg mulai pakai skincare sih jadi begini Facial wash : White Lab brightening Toner : - Serum : - Moisturizer : Glad to Glow jar pink Sunscreen : Skin Aqua tutup putij Jenis kulit : normal semuanya yg ada brighteningnya karena biar gak kusam aja dan bikin seger wajah,1.7784107635244242e+18,,tanyarlfes,in,,0,0,0,https://x.com/undefined/status/1778410763524424174,1.6725628039480074e+18,,1.0
1.7780346301822285e+18,Thu Apr 11 13:01:33 +0000 2024,0,@tanyarlfes facial wash : wardah hydra rose toner : hada labo gold serum : azarine moisturizer : glad 2 glow sunscreen : azarine jenis kulit : normal to dry sc anak kost yg harga miring hehe tapi baguccc buat kulit kering,1.7784080441935383e+18,,tanyarlfes,in,,0,0,0,https://x.com/undefined/status/1778408044193538289,1.538120662560428e+18,,1.0
1.7780346301822285e+18,Thu Apr 11 10:31:44 +0000 2024,0,@tanyarlfes Fw : wardah blueberry Toner : hada labo Serum : avoskin Moist : glad to glow Ss: carasun Jenis kulit : kombinasi,1.7783703426182966e+18,,tanyarlfes,in,,0,0,0,https://x.com/undefined/status/1778370342618296653,1.1462595999237775e+18,,0.0
1.7782163875065815e+18,Thu Apr 11 02:19:19 +0000 2024,0,@ohmybeautybank Scora glad to glow warna hijau,1.7782464207532198e+18,,ohmybeautybank,in,,0,0,0,https://x.com/undefined/status/1778246420753219941,1.516258795567317e+18,,0.0
1.7780346301822285e+18,Wed Apr 10 18:09:22 +0000 2024,0,@tanyarlfes Facial wash : rojukis yg pink Toner : hatomugi Serum : rojukiss pink Moisturizer : safi mangosteen &amp; glad to glow yg pink Sunscreen : skin aqua tutup putih Jenis kulit sensitive normal,1.7781231216038833e+18,,tanyarlfes,in,,0,0,0,https://x.com/undefined/status/1778123121603883339,1.240703041809965e+18,,0.0
1.7777391147100242e+18,Tue Apr 09 16:43:28 +0000 2024,0,ADA GAK SI COK SUNSCREEN YANG TEKSTUR TRUS POKONYA SEMUAA DEH ITU SAMA PERSISSS KYK SS NYA GLAD TO GLOW??!!!! PLIS KSIH TAW AKK!,1.7777391147100242e+18,,,in,,0,0,0,https://x.com/undefined/status/1777739114710024210,1.2343988601490637e+18,,0.0
1.7757973214120717e+18,Sat Apr 06 06:12:36 +0000 2024,0,@angelarissa_ glad to glow emang bagus sihhh,1.7764931892157975e+18,,angelarissa_,in,,0,0,0,https://x.com/undefined/status/1776493189215797419,1.2776082025661358e+18,,1.0
1.775886919265858e+18,Fri Apr 05 00:39:03 +0000 2024,0,@ohmybeautybank glad to glow ijo hijau centella bikin jerawatan di st aku yg normal to oily acne prone sensitive,1.7760468589657994e+18,,ohmybeautybank,in,,1,1,0,https://x.com/undefined/status/1776046858965799375,1.0926013146372997e+18,,-1.0
1.775886919265858e+18,Thu Apr 04 18:13:09 +0000 2024,0,@ohmybeautybank Npure skintific the originote glad to glow sama grace and glow. Produk diatas gak ada yg ngaruh di aku,1.7759497460180588e+18,,ohmybeautybank,in,,0,0,0,https://x.com/undefined/status/1775949746018058685,1.3833329529651446e+18,,-1.0
1.7757400795181468e+18,Thu Apr 04 04:53:10 +0000 2024,0,@discountfess glad to glow murah harga asli 40k. Karna aku ga pake jadi mending skip Skintific udah murah tapi dulu di lazada bisa lebih murah gatau kalau sekarang skintific bagus buat di hidungg Sunscreen facetology kata temen ku baguuuus bangettt udah murah segitu karna aku pake-,1.775748421154202e+18,,discountfess,in,,0,1,0,https://x.com/undefined/status/1775748421154202090,1.5093381856164905e+18,,1.0
1.77484096077156e+18,Tue Apr 02 00:22:43 +0000 2024,0,@convomf Aku juga kulitnya dry bgt sekarang lagi pake yg glad to glow centella. Emng sebagus itu bener2 melembabkan tp mudah meresap. Plusnya juga sejak pake itu aku sama sekali ga pernah muncul jerawat,1.774955585823445e+18,,convomf,in,,0,0,0,https://x.com/undefined/status/1774955585823445075,9.435025890684355e+17,,1.0
1.77484096077156e+18,Mon Apr 01 21:31:59 +0000 2024,0,@convomf itu glad to glow yg ijo beneran bagussss dia mois viral yg beneran cocok dan sampe habis aku pake redain bruntusan sama kemerahan diaku,1.774912621839549e+18,,convomf,in,,0,0,0,https://x.com/undefined/status/1774912621839548908,1.4833510971503493e+18,,1.0
1.7739310854766103e+18,Sat Mar 30 04:31:54 +0000 2024,0,3. Glad to glow Blueberry Moisturizer Cream Ini buanyak banget iklannya berseliweran di fyp TikTok sama explore IG ku. Karena kepo akhirnya coba... Yang katanya dipakai dikit aja udah moist banget ternyata masih kurang dikulitku yang guersang ini jadi jatuhnya boros di aku,1.7739311300074703e+18,,Herzeey,in,,0,1,0,https://x.com/undefined/status/1773931130007470289,1.750113549903614e+18,,-1.0
1.7733834530249485e+18,Thu Mar 28 16:16:49 +0000 2024,1,@ohmybeautybank Gaperna nyoba glad to glow tapi aku sekarang pakai facetology awalnya garnier dan secinta itu skrg sama facetology,1.7733837549309668e+18,,ohmybeautybank,in,,0,0,0,https://x.com/undefined/status/1773383754930966739,1.5880481627278254e+18,,0.0
1.773210650749162e+18,Thu Mar 28 11:18:54 +0000 2024,0,@annisiety aku pernah nyobaa glad to glow emang se calm ituu tapi gatau kenapa di aku walaupun bikin adem tp ga ngefek apa apa cmn lembabin doang,1.773308780375065e+18,,,in,,0,0,0,https://x.com/undefined/status/1773308780375065002,9.195073796784538e+17,,-1.0
1.7725077051245202e+18,Tue Mar 26 06:42:59 +0000 2024,0,@dyzarrr Serum terbaru glad to glow ya ini? Kepo deh sama vit c nya,1.7725145677860375e+18,,dyzarrr,in,,0,1,0,https://x.com/undefined/status/1772514567786037610,1.671028690371883e+18,,0.0
1.772446150211117e+18,Tue Mar 26 02:14:17 +0000 2024,0,@tanyakanrl Glad to glow enak nder dia aplikatornya bs geter2 gt hihi,1.7724469474979228e+18,,tanyakanrl,in,,0,0,0,https://x.com/undefined/status/1772446947497922884,1.3423099581135872e+18,,1.0
1.7698310552618314e+18,Mon Mar 18 20:59:40 +0000 2024,0,Glad to glow moisturizer nya bikin jatuh cinta euyyy. Bye bye kulit berminyak lah pokoknya ,1.7698310552618314e+18,,,in,,0,0,0,https://x.com/undefined/status/1769831055261831498,1.5409989079912325e+18,,1.0
1.7695684112045834e+18,Mon Mar 18 06:45:47 +0000 2024,3,@pleaasant @tanyakanrl Glad to glow jg kak aku pake glad to glow nempel bget sih lgsg ketarik jerawat matengnya,1.7696161684349793e+18,,pleaasant,in,,0,1,1,https://x.com/undefined/status/1769616168434979316,1.3536400630291784e+18,,1.0
1.7695684112045834e+18,Mon Mar 18 04:05:39 +0000 2024,1,@ivyologi @tanyakanrl Mjb kalau acne parch glad to glow pernah coba gak kak?,1.769575870329709e+18,,ivyologi,in,,0,3,0,https://x.com/undefined/status/1769575870329709027,1.263345770129789e+18,,0.0
1.7688868330423053e+18,Sat Mar 16 22:07:44 +0000 2024,4,@ohmybeautybank Skintific the originote glad to glow you sea make up bare n blis apalagi yaa??? Pokoknya semua produk China yg rame pasarnya di toktok itu overrated. Berasa monopoli udh act like produk lokal pdhl GK lokal samsek tp ngambil pasarnya di indo doang,1.7691234104526195e+18,,ohmybeautybank,in,,0,0,0,https://x.com/undefined/status/1769123410452619629,723292303.0,,-1.0
1.7685526380635423e+18,Sat Mar 16 06:47:50 +0000 2024,0,@iceekiimm Yups ka aku lg pake wardah tp lg ga pake cushion apapun. Dulu pas pake hooman ssku dr Lunesse ka. Sama ss make over plus glad to glow ga cocok cocok pas pake Lunesse itu sama ponds yg kuning spf 50,1.76889191062059e+18,,iceekiimm,in,,0,0,0,https://x.com/undefined/status/1768891910620590129,1.0851702800607928e+18,,-1.0
1.767889159610622e+18,Wed Mar 13 12:24:37 +0000 2024,0,@convomf pake mois glad to glow yg centella nder honest review dri akuu jgn lupa double cleansing jg yh,1.7678895001839455e+18,,convomf,in,,0,1,0,https://x.com/undefined/status/1767889500183945483,1.5429109623697203e+18,,1.0
1.7677650786765868e+18,Wed Mar 13 05:42:32 +0000 2024,0,@tanyakanrl Yeay besok ganti moist illiyon gue. Kebetulan udah mau abis dan belinya udah lama. Besok kita pindah ke glad to glow,1.7677883143321272e+18,,tanyakanrl,in,,0,0,0,https://x.com/undefined/status/1767788314332127357,1.3626740441520742e+18,,0.0
1.7671214758643182e+18,Mon Mar 11 11:46:39 +0000 2024,0,@bulbulkun Glad to Glow packagingnya selalu gemassshh,1.76715516922001e+18,,bulbulkun,in,,0,0,0,https://x.com/undefined/status/1767155169220010034,220572943.0,,1.0
1.7664266254560873e+18,Sat Mar 09 15:55:13 +0000 2024,0,@Lexxzyyhsnv Aku biasanya pakai you yang warna hijau sama bnb. Terus kalau moist aku pakai originote sama glad to glow yang warna hijau juga. Btw skintype aku normal to oily dan sedikit sensitif. Kalau skintype kita sama boleh dicoba!,1.7664929492639258e+18,,lendraaaxx,in,,0,1,0,https://x.com/undefined/status/1766492949263925705,1.6501957575286784e+18,,1.0
1.76602681778867e+18,Sat Mar 09 00:41:18 +0000 2024,1,@prncscat @ohmybeautybank fw: npure yg abu moist: glad to glow ijo toner: hadalabo ijo ss: implora aku keliatan bbrpa bulan sih kak mnurutku yg ampuh buat bruntus moist nya g2g soalnya sblmnya aku pke moist originote masih sring bruntus on off gtuu,1.766262953698046e+18,,prncscat,in,,0,0,0,https://x.com/undefined/status/1766262953698045983,1.5429109623697203e+18,,1.0
1.7661032663987776e+18,Fri Mar 08 14:06:45 +0000 2024,0,ah anjir ternyata ga cocok sm moist nya glad to glow. malah bruntusan gini?! usahaku selama ini jadi ga guna... padahal sblmnya tinggal bekas jerawat dikit aja di jidat skrg nambah bruntusan gini,1.7661032663987776e+18,,,in,,0,2,0,https://x.com/undefined/status/1766103266398777576,1.2354493506810593e+18,,-1.0
1.7659410292478653e+18,Fri Mar 08 03:22:05 +0000 2024,0,lihat-lihat toko kosmetik ternyata glad to glow tuh kemasannya simple dan lucu bangetttt ya,1.7659410292478653e+18,,,in,,0,1,0,https://x.com/undefined/status/1765941029247865297,1.0492404113387643e+18,,1.0
1.7652800239410995e+18,Wed Mar 06 23:48:08 +0000 2024,0,@ohmybeautybank Udah nyoba Glad to Glow sama Azarine ?,1.7655247967655406e+18,,ohmybeautybank,in,,0,0,0,https://x.com/undefined/status/1765524796765540484,2992596763.0,,0.0
1.7653912045298895e+18,Wed Mar 06 14:57:17 +0000 2024,0,apakah bisa ya trade sunscreen glad to glow ku dgn sunscreen azarine ?? huh,1.7653912045298895e+18,,,in,,0,0,0,https://x.com/undefined/status/1765391204529889517,1.409851270018388e+18,,0.0
1.7649610276141793e+18,Tue Mar 05 10:27:55 +0000 2024,0,mending beli dorskin/ glad to glow?? atau mending beli skin1004 langsung??,1.7649610276141793e+18,,,in,,0,2,0,https://x.com/undefined/status/1764961027614179394,1.550562634424275e+18,,0.0
1.764309966377411e+18,Mon Mar 04 02:56:26 +0000 2024,1,@ohmybeautybank Aku dry skin dan sunscreen yg ga bikin kusem tuh implora madam gie glad to glow azarine emina sama hanasui. Ini udah aku cobain semua nder. Terus di aku yg bikin kusem itu skin aqua sama the originote.,1.7644850216442842e+18,,ohmybeautybank,in,,0,0,0,https://x.com/undefined/status/1764485021644284202,1.0827971589426872e+18,,1.0
1.7642458178447199e+18,Sun Mar 03 11:35:23 +0000 2024,6,@ohmybeautybank glad to glow yg pome all varian skin1004 yg brightening huaaa essence sm toner nya bagus bgttttt,1.764253232573092e+18,,ohmybeautybank,in,,0,1,0,https://x.com/undefined/status/1764253232573092005,1.1159226101753979e+18,,1.0
1.7612829791613217e+18,Sat Feb 24 06:52:39 +0000 2024,0,glad to glow baguz bgt ih lopp,1.7612829791613217e+18,,,in,,1,0,0,https://x.com/undefined/status/1761282979161321724,492931382.0,,1.0
1.7597852692960384e+18,Tue Feb 20 03:41:18 +0000 2024,0,moistnya glad to glow bagus ga si..,1.7597852692960384e+18,,,in,,0,0,0,https://x.com/undefined/status/1759785269296038386,1.4687688728283136e+18,,0.0
1.7591121427066678e+18,Sun Feb 18 07:40:00 +0000 2024,0,@maciidahlah Huaaaa aku pernah coba originote sm glad to glow terus ga cocok Pdhl harganya cocok,1.7591205671087762e+18,,,in,,0,0,0,https://x.com/undefined/status/1759120567108776246,1.7167872625105633e+18,,-1.0
1.759018856650322e+18,Sun Feb 18 01:02:14 +0000 2024,0,@tanyarlfes Satu-satu diurusnya itu ga bisa langsung bareng. Jangan lupa eksfo juga kalau buat masker pas jerawatan bisa pakai glad to glow yg hijau,1.7590204635049206e+18,,tanyarlfes,in,,0,0,0,https://x.com/undefined/status/1759020463504920633,8.440953111443988e+17,,1.0
1.7588909232816008e+18,Sat Feb 17 16:27:29 +0000 2024,0,Volcano clay mask glad to glow bgus juga trnyata,1.7588909232816008e+18,,,in,,0,0,0,https://x.com/undefined/status/1758890923281600750,1.4841950009385452e+18,,1.0
1.758514608611234e+18,Fri Feb 16 15:32:08 +0000 2024,0,Glad to glow ngapa di gua bagus bgt ya....,1.758514608611234e+18,,,in,,0,0,0,https://x.com/undefined/status/1758514608611234161,1.4257632578144584e+18,,1.0
1.7566152273603095e+18,Sun Feb 11 09:44:41 +0000 2024,0,DIJE BIEN AKU HARUS NGALIH MOISTURIZER GLAD TO GLOW???? ,1.7566152273603095e+18,,,in,,0,1,0,https://x.com/undefined/status/1756615227360309406,1.617856061989585e+18,,0.0
1.6903388599206298e+18,Fri Feb 09 01:12:12 +0000 2024,0,@cloudysnowys Glad to glow gmna kak ?,1.755761481566884e+18,,cloudysnowys,in,,0,0,0,https://x.com/undefined/status/1755761481566884134,9.850036216610652e+17,,0.0
1.755083215055053e+18,Wed Feb 07 04:52:49 +0000 2024,0,@velvef toner avoskin ss aku ada 2 skin aqua sm glad to glow,1.7550922259383258e+18,,rosesflake,in,,0,1,0,https://x.com/undefined/status/1755092225938325872,1.4446602768721592e+18,,0.0
1.7534356331363658e+18,Fri Feb 02 17:14:19 +0000 2024,0,@ohmybeautybank glad to glow isi 18pcs aku beli 17k di offline. ada uk besar sedeng dan kecil ketarik semuaaa,1.7534668924326748e+18,,ohmybeautybank,in,,0,0,0,https://x.com/undefined/status/1753466892432674865,1.2481700587082097e+18,,1.0
1.751955754473681e+18,Mon Jan 29 16:00:33 +0000 2024,0,@lordvareln aku pengen cushion nya to true skin kak atau engga glad to glow yang masker pink itu si aku lupa namanya apa pengen nyobain dan blm pernh nyoba samsek wish me luckk done rules ya ka,1.7519987759153853e+18,,lordvareln,in,,0,0,0,https://x.com/undefined/status/1751998775915385284,1.5377008194993316e+18,,0.0
1.7519789169092982e+18,Mon Jan 29 14:41:38 +0000 2024,0,Glad to glow ini bikin adem mengingatkanku pada snp yang sulit bgt dicari sejak official store nya tutup ,1.7519789169092982e+18,,,in,,0,0,0,https://x.com/undefined/status/1751978916909298112,1.5464769295070126e+18,,1.0
1.7519784021298708e+18,Mon Jan 29 14:39:35 +0000 2024,0,Pertama coba glad to glow moist yang ijoooo ternyata bikin adem aaarrrghhhh rasanya the originote sebagai pelembab murah mantul bisa tersingkir dari list favorit ku niiihhh ,1.7519784021298708e+18,,,in,,0,0,0,https://x.com/undefined/status/1751978402129870870,1.5464769295070126e+18,,1.0
1.751954096863736e+18,Mon Jan 29 13:19:42 +0000 2024,2,Last !!! Thankyou to @hlogwarts udah rekomen glad 2 glow ke gw (karena gw aja gak nyadar tuh klo ada efek nyata di gw))) mungkin buat temen² yg cari moist dan serum niacin bisa bgt ke g2g tapi klo yg sensi jgn karena kandungan niacin 10 percent tuh tinggi bisa bikin kering,1.7519582964484344e+18,,svechely,in,,0,0,0,https://x.com/undefined/status/1751958296448434347,1.1223397806860739e+18,,1.0
1.7512959018372792e+18,Sat Jan 27 17:27:35 +0000 2024,0,Moist glad to glow enakeun juga ya,1.7512959018372792e+18,,,in,,0,1,0,https://x.com/undefined/status/1751295901837279285,1.5858201844591575e+18,,1.0
1.7428853299155517e+18,Sat Jan 27 13:24:01 +0000 2024,0,@sluurrp_ pnasaran bgt aku sama glad to glow ,1.7512346089587016e+18,,sluurrp_,in,,0,0,0,https://x.com/undefined/status/1751234608958701589,1.5366159864594514e+18,,0.0
1.7508386177514007e+18,Sat Jan 27 04:43:41 +0000 2024,0,@ohmybeautybank aku st combi to normal. nyaman yg glad to glow. setelah nyerep yauda matte aja tp ttep lembab. the originote mah ninggalin lengket gk nyaman bkin gerah.,1.75110366009931e+18,,ohmybeautybank,in,,0,0,0,https://x.com/undefined/status/1751103660099310010,1.198902639221543e+18,,1.0
1.7508040719159585e+18,Fri Jan 26 15:29:25 +0000 2024,0,@elsakffadillah Mau glad to glow yg blueberry,1.7509037776690916e+18,,elsakffadillah,in,,0,0,0,https://x.com/undefined/status/1750903777669091688,1087294352.0,,0.0
1.7505507489357294e+18,Thu Jan 25 16:06:36 +0000 2024,0,setela dipikir2 w pake mosturizer skintific lumayan jg yak harganya pas tau glad to glow 75rb dpt 2 gw lgsng pindah hati anjrit soalnya udh nyobain dan cakep jg di muke w heheh,1.7505507489357294e+18,,,in,,0,0,0,https://x.com/undefined/status/1750550748935729322,1.0379020376172626e+18,,0.0
1.749379276879823e+18,Mon Jan 22 10:31:36 +0000 2024,0,glad to glow dipake ade nurma bgus bener,1.749379276879823e+18,,,in,,0,0,0,https://x.com/undefined/status/1749379276879822983,1.695794526840103e+18,,1.0
1.748329505255727e+18,Sat Jan 20 01:44:13 +0000 2024,0,@ohmybeautybank Azarine biru sm glad to glow yg pink murah meriah,1.74852178091305e+18,,ohmybeautybank,in,,0,0,0,https://x.com/undefined/status/1748521780913050011,1.3989485421613793e+18,,1.0
1.7473887074545213e+18,Wed Jan 17 05:29:42 +0000 2024,0,@convomfs st: combi fw: acnes toner: - serum: - moist: glad to glow sama acnes suncreen: madam gie Lagi habisin skincare tth aku yang gak cocok wkwk. Makanya variatif,1.7474913635188288e+18,,convomfs,in,,0,0,0,https://x.com/undefined/status/1747491363518828913,1.5858201844591575e+18,,0.0
1.7471789535871798e+18,Tue Jan 16 09:04:03 +0000 2024,0,@gitakusumah Pake moisturizer git biar gak kering. Aku sekarang lagi make glad to glow yang pomegranate cocok di aku,1.7471829193099843e+18,,gitakusumah,in,,0,1,0,https://x.com/undefined/status/1747182919309984250,1.3799815585100677e+18,,1.0
1.7456175354359485e+18,Fri Jan 12 01:25:25 +0000 2024,0,@tanyakanrl moisturizer nya glad to glow yg pink setauku itu bisa buat mencerahkann tp sesuain sm jenis kulit kamu dlu yaaa,1.7456179474004954e+18,,tanyakanrl,in,,0,0,0,https://x.com/undefined/status/1745617947400495308,1.5059377396355154e+18,,1.0
1.7443152943893463e+18,Tue Jan 09 06:28:00 +0000 2024,0,@ohmybeautybank Coba glad to glow NDER beruntusan gw mendingan krn pakai g2g sih. Coba kurangin aktivitas yg kena matahari juga.,1.7446069320723215e+18,,ohmybeautybank,in,,0,0,0,https://x.com/undefined/status/1744606932072321490,1.4105114722711306e+18,,1.0
1.7438587514159148e+18,Sun Jan 07 18:51:53 +0000 2024,0,@ubsansfess Originote dan glad to glow (skrg lg pake),1.7440693586899272e+18,,ubsansfess,in,,0,0,0,https://x.com/undefined/status/1744069358689927233,1.698585212991787e+18,,0.0
1.743301974567887e+18,Fri Jan 05 16:02:34 +0000 2024,0,moist glad to glow aromanya enak bgtt kayak yupiii pengen ak mammm ,1.743301974567887e+18,,,in,,0,0,0,https://x.com/undefined/status/1743301974567887167,1.3018502618922107e+18,,1.0
1.7427968180970458e+18,Thu Jan 04 14:27:53 +0000 2024,0,@aescvbe Belum pernah cobain moistnya glad to glow paling penasaran sama yang ini,1.742915760383746e+18,,aescvbe,in,,0,0,0,https://x.com/undefined/status/1742915760383746057,220572943.0,,0.0
1.74258119554703e+18,Wed Jan 03 17:22:31 +0000 2024,1,@ohmybeautybank glad to glow bagus bgt nderrr serius,1.7425973213917842e+18,,ohmybeautybank,in,,0,0,0,https://x.com/undefined/status/1742597321391784113,1.1159226101753979e+18,,1.0
1.7423831086773212e+18,Wed Jan 03 03:18:08 +0000 2024,0,@ohmybeautybank Glad to glow toner acne gak ada efek apa diaku pantesan gk ada yg review,1.7423848216479132e+18,,ohmybeautybank,in,,0,0,0,https://x.com/undefined/status/1742384821647913290,1.4782996335750758e+18,,-1.0
1.741061683379143e+18,Sat Dec 30 11:48:43 +0000 2023,0,@womanfeeds_id Emang glad to glow sebagus itu yaa? Mau nyoba maju mundur,1.741063762571051e+18,,womanfeeds_id,in,,0,1,0,https://x.com/undefined/status/1741063762571051122,490942517.0,,0.0
1.7406010853736492e+18,Fri Dec 29 05:45:26 +0000 2023,0,@ohmybeautybank Glad to glow ijooo nder (tmnku cocok bgt) kalau aku kering pakenya cosrx snail cream,1.7406099517883395e+18,,ohmybeautybank,in,,0,0,0,https://x.com/undefined/status/1740609951788339454,603743613.0,,1.0
